Title,Ingredients,Steps,URL
Telur Dadar Wortel,"2 butir Telur ayam (sy 3)--1 buah Wortel dipotong dadu kecil--1 btg Daun bawang (sy 2)--1 buah Cabe merah diiris halus--Secukupnya Lada bubuk, Garam, Gula--1 sdm Minyak goreng u/ dadar--","Telur, lada, garam, gula dikocok lepas sampai rata. Menyusul daun bawang, wortel, cabe dikocok rata.--Teflon pan dipanaskan api kecil. Telur dituang, didadar, dibalikkan, dimasak sampai matang.--",/id/resep/3903849-telur-dadar-wortel
Sate Kambing Bumbu Kacang Empuk Khas Madura,bahan utama :--1 kg daging kambing--10 lembar daun pepaya (diremas-remas)--Tusuk sate secukupnya--bumbu halus :--8 buah cabai merah keriting--8 siung bawang merah--4 siung bawang putih--8 sendok makan minyak goreng--bumbu sambal :--400 gram kecap manis kacang tanah yang digoreng dan dihaluskan--600 ml air--200 gram kecap manis--4 sendok teh garam--2 sendok teh gula pasir--bahan olesan sate :--500 gram kecap manis--4 sendok makan margarin yang sudah dilelehkan--2 sendok teh merica bubuk--1 sendok makan garam--,"Pertama daging kambing dibungkus dengan daun pepaya yang diremas. Lalu didiamkan selama 80 menit. Baru diiris kotak kotak--Kalau sudah silahkan daging ditusuk dengan tusuk sate dan dilumuri dengan campuran bumbu olesan. Biarkan selama 1 jam di dalam lemari es--Kalau sudah silahkan daging dibakar di atas pemangang sampai semua matang--Kemudian sangrai semua bumbu halus sampai wangi lalu masukan gorengan kacang tanah dan air kemudian diaduk rata--Jangan lupa menambahkan kecap manis, sedikit garam dan juga gula pasir kemudian diaduk rata lagi--Sekarang resep sate kambing madura dengan bumbu kacang sudah siap disajikan--",/id/resep/815116-sate-kambing-bumbu-kacang-empuk-khas-madura
Tongseng Kambing #kitaberbagi,1 kg daging kambing--Bumbu Halus :--10 siung bawang merah--8 siung bawang putih--10 buah cabe merah besar--8 buah cabe rawit--Bumbu Geprek :--Secukupnya jahe--Secukupnya lengkuas--1 batang serai--5 daun salam--5 daun jeruk--Secukupnya garam--Secukupnya merica--Secukupnya gula pasir--Secukupnya kecap manis--1 gelas belimbing santan--1 buah tomat potong memanjang--Secukupnya kol rajang halus--,"Potong daging kecil2, lalu direbus dengan daun salam sampai empuk. Kalau saya kurang lebih sekitar 2 jam--Tumis bumbu halus dengan minyak goreng--Masukkan bumbu geprek, daun salam, dan daun jeruk. Aduk2 sampai wangi--Masukkan daging kambing yg sudah empuk. Aduk2 sampai bumbu meresap--Tambahkan santan sedikit2 sambil diaduk-aduk--Tambahkan air secukupnya sesuai dengan selera mau seberapa banyak kuahnya--Setelah mendidih, tambahkan kecap manis, garam, gula, dan merica sampai rasanya pas--Masukkan irisan tomat dan kol. Biarkan dulu sampai sedikit lunak--Icip2 rasa sekali lagi yaa.. kalau sudah pas, lalu hidangkan 😉😉😉--",/id/resep/3274927-tongseng-kambing-kitaberbagi
Tengkleng iga,1 kg iga sapi (boleh di ganti kambing)--1 liter santan--1 liter air--Secukupnya minyak goreng--7 bawang merah--7 bawang putih--3 butir kemiri--Secukupnya ketumbar--Secukupnya merica / lada--Secukupnya jahe--Secukupnya kunyit--Secukupnya lengkuas--3 lembar daun salam--3 lembar daun jeruk--1 batang sereh--15 cabe rawit (sesuai selera)--3 buah cabe keriting--Jeruk nipis--Secukupnya gula merah--Secukupnya garam--Secukupnya kecap manis--,"Cuci iga sampai bersih, kemudian rendam dengan perasan air jeruk nipis kira2 15 menit,kemudian rebus iga dengan air dan masukkan jahe, kira2 iga sudah empuk.kurang lebih 15 menit menggunakan presto. Kemudian tiriskan..--Haluskan bumbu kecuali daun salam, daun jeruk lengkuas dan sereh.dan sisakan cab rawit 10 biji.--Panaskan minyak secukupnya, tumis bumbu yang sudah di haluskan kemudian masukkan daun jeruk daun salam lengkuas dan sereh--Masukkan iga yang sudah di rebus kedalam bumbu yang sudah di tumis aduk2, kemudian masukkan air, tunggu sampai air berkurang dan bumbu meresap ke dlm iga.--Masuknya santan, cabe rawit utuh, garam, gula merah, kecap. kemudian icip sampai rasanya sudah pas.--Tengkleng iga siap di hidangkan..--",/id/resep/3194146-tengkleng-iga
Stek tempe,1 papan tempe--1/2 bawang bombai--1 sdm minyak wijen--1 sdt saos tiram--2 siung bawang putih--1 buah telur--1 batang daun bawang--Garam dan penyedap secukupnnya--Tepung panir secukupnnya--1 sdm bluben--Untuk saos:--1/2 bawang bombai--1 siung bawang putih--2 sdm Tepung terigu--400 ml air--1 sdm saos tomat--1 sdm kecap--1 sdm saos tiram--1 sdm gula pasir--Garam dan penyedap secukupnnya--,"Kukus tempe 15 menit haluskan sisihkan, tumis bawang bombai,bawang putih dengan bluben sampai harum masukkan sosis dan daun bawang sampai layu.masukkan tumisan bawang dan sosis ke tempe beri garam,saos tiram,minyak wijen dan penyedap aduk rata bulat dan pipihkan masukkan ke kocokan telur dan balur dengan panir.goreng.--Carannya membuat saos
Tumis bawang putih dan bombai masukkan tepung,air dan bumbu lain aduk sampai mendidih dan kental. 
Pelengkap
Kentang goreng dan wortel rebus--",/id/resep/4453247-stek-tempe
Daging Sapi Teriyaki Hokben KW,1/4 Daging sapi iris tipis dan digepuk pakai muntu--Bumbu Marinase :--1/2 sachet Saus Tiram--2 sdt Ketumbar bubuk--Secukupnya Garam--Bumbu Teriyaki :--5 siung Bawang putih--1 buah Bawang bombay--5 buah Cabe hijau--1/2 sachet Saus tiram--1 sdt Kecap asin--Sedikit Kecap manis--Secukupnya garam--Sedikit Gula pasir--Sedikit air--4 sdm Minyak goreng--,"Marinasi daging sapi aduk bumbu sampai rata, simpan semalaman di kulkas/kalau di freezer pakai wadah kedap udara.--Panaskan wajan sebentar, masukkan minyak goreng sampai panas. Tumis bawang bombay sampai layu. Masukkan bawang putih sampai harum, masukkan cabe hijau.--Masukkan daging sapi, saus tiram, kecap asin, kecap manis, aduk rata. Tambahkan sedikit air, garam dan gula pasir.--Masak sampai daging matang dan empuk. Saya sebentar saja karena jika daging tipis cepat empuknya. Test rasa dan Selesai.--",/id/resep/3853603-daging-sapi-teriyaki-hokben-kw
Oreg tempe pete,250 g tempe--3 papan pete (kupas potong²)--bumbu ulek:--3 siung bawang merah dan putih--5 buah cengek domba--sejumput terasi--1/2 sdt garam--bumbu lainnya:--2 dmk kecap bango--1 helay bawang daun (potong kecil)--1 buah tomat kecil (potong²)--minyak goreng secukupnya dan air--,"Potong dadu tempe lalu goreng sampe sedikit menguning jangan sampe kering--Goreng bumbu yang di ulek sampe wangi lalu masukan bawang daun,tomat goreng sebentar lalu masukan tempe aduk sampe tercampur tara dengen bumbu,--Masukkan kecap manis,dan pete,masak kurleb 15menit beri air 3 sdm biarkan bumbu meresap ke dalam tempe,cek rasa angkat dan hidangkan--",/id/resep/4259780-oreg-tempe-pete
Tetelan Gajih Sapi Gore2 -Keto #ketopad,"❤️Bahan :--500 gr gajih sapi (saya campur kikil juga)--2 batang sereh, geprek--1 ruas kayu manis--1 ruas langkoas, geprek--3 sachet diabetasol--1/2 sdt himsalt--3 sdm cuka apel--❤️Bumbu haluskan :--15 siung bawang merah--5 siung bawang putih--Segenggam cabe keriting--Secukupnya rawit merah jika suka pedas--","Rebus gajih, setelah beberapa lama, ganti air rebusannya dengan yg baru, rebus lagi sampai dapat tekstur lembut, kalo dikira2 masih ada aroma sapi yang kuat, ganti lagi air rebusannya, rebus dengan air yang baru lagi--Tumis bumbu halus, langkoas dan sereh hingga harum, masukkan gajih yang sudah direbus tadi, buang air rebusannya--Bumbui, beri himsalt, diabetasol dan cuka apel, aduk2, biarkan sebentar hingga bumbu meresap, angkat--Sajikan😍, enak, gurih2 nyoi trus ada rasa asem2 gitu.., hmm☺️--",/id/resep/3535745-tetelan-gajih-sapi-gore2-keto-ketopad
Bakso Ayam kenyal kenyul..#1/2kg jd banyak,1/2 kg daging ayam cuci bersih--250 grm tepung kanji/sagu--1 putih telur--3 siung bawang putih cuci btsih--Garam.lada..gula--Air es secukupnya (1/4 gelas)--,Haluskan daging ayam atau diblender...haluskan bawang putih--Masukkan dlm wadah daging ayam& bawang halus beri gula garam lada telur air es sdikit aduk rata...--Jerang air dlm panci beri garam secukupnya..ttgu sampai mendidih..kcilkan api..--Ambil adonan bakso ayam menggunakan 2sendok..lalu bentuk bulat2..masukkan dlm air mendidih..kl sdh mengapung brarti bakso sdh matang--,/id/resep/4320420-bakso-ayam-kenyal-kenyul12kg-jd-banyak
Tumis Telur Sawi hijau,"2 ikat sawi hijau--1 telur ayam--1 sdm minyak wijen--1 sdm saos tiram--Bumbu :--3 buah bawang putih iris halus--5 buah bawang merah iris halus--1 buah tomat potong kasar--5 buah cabe rawit iris kecil kecil--Secukupnya gula,garam--Secukupnya air--","Panaskan wajan lalu orak arik telur hingga matang angkat sisihkan--Tumis bumbu irisnya (bawang putih,bawang merah, cabe dan tomat hingga harum lalu setelah harum beri air secukupnya--Setelah air mendidih masukkan telur orak ariknya lalu di ikuti tambahkan gula garam,saos tiram,minyak wijen lalu aduk rata koreksi rasa juga. Tunggu mendidih lalu masukkan sayur nya--Tumis hingga sayur layu dan matang.sajikan--",/id/resep/3951323-tumis-telur-sawi-hijau
Beef yakiniku,500 gr daging sapi--1 buah bawang bombay kecil--1 buah paprika--Bahan marinasi--2 sdm kecap manis--1 sdm saus tiram--1 sdm kecap asin--1 sdm minyak wijen--1 sdt lada hitam bubuk--2 ruas jahe dicincang halus (saya diparut pake parutan keju)--2 siung bawang putih diparut pk parutan keju--Bahan tambahan--4 sendok minyak sayur--Wijen panggang untuk taburan--1 sdm tepung maisena--,"Daging sapi diiris tipis--Campurkan semua bahan marinasi dalam wadah tertutup kemudian masukkan dagingnya, simpan dalam kulkas minimal 1jam (saya semaleman)--Panaskan minyak sayur dalam wajan, masukkan daging, tambahkan air, masak hingga daging empuk--Masukkan paprika dan bawang bombay, koreksi rasa--Masukkan tepung maisena yang sudah dilarutkan dengan air--Taraaa... beef yakiniku pun jadi--",/id/resep/3605190-beef-yakiniku
Ikan Makarel Masak Pedas,1 kaleng Makarel (me : Botan 425gr)--2 siung bawang putih--5 siung bawang merah--3 ruas kunyit--4 buah cabe campur rawit & merah--1 buah Tomat sedang--Sedikit jahe--Garam--Minyak utk menumis--100 ml air matang--,"Iris semua bahan bumbu--Panaskan minyak diatas wajan, lalu tumis semua bahan bumbu, kecuali tomat. Tumis hingga harum--Masukan ikan dan tomat, aduk rata. Tambahkan air dan garam. Masak hingga air berkurang dan kuah mengental.--Angkat dan sajikan. Selamat mencoba 😊--",/id/resep/4337324-ikan-makarel-masak-pedas
Spaghetti Sarden HomeMade Sederhana Ala Anto,200 gr Spageti--Bahan Saus :--50 gr Kacang Polong (Saya Pakai 3 Lenjer Kacang Panjang)--1/2 Buah Bawang Bombay (Saya Pakai 3 Buah Bawang Merah)--2 Siung Bawang Putih--1 Kaleng Sarden Saus Cabai--1/4 Sdt Garam--200 gr Kuah Sarden--2 Buah Cabai Kering--1 Buah Cabai Hijau Besar--5 Buah Cabai Rawit--1 Buah Tomat Merah--2 Sdm Saus Sambal--1 Batang Daun Bawang--1/4 Sdt Merica Bubuk--,"Rebus air hingga mendidih, lalu masukan spaghetti yang sudah anda siapkan, rebus hingga matang. Angkat dan tiriskan.--Panaskan minyak goreng secukupnya pada wajan, lalu masukan bawang merah, bawang putih dan cabai. Tumis semua bumbu tersebut hingga mengeluarkan aroma harum.--Selanjutnya, masukan kuah sarden ke dalam tumisan bumbu. Aduk sampai merata.
Tambahkan bumbu yang lainnya seperti saus sambal, saus tomat, merica bubuk dan gula pasir. Aduk sampai merata hingga mendidih--Tambahkan sarden, irisan kacang panjang dan tomat. Lalu aduk merata, matang dan mendidih merata--Sajikan spaghetti pada tempat saji. Lalu sirami di atasnya dengan menggunakan saus yang sudah anda buat. Spaghetti Sarden rumahan siap disantap 😁👍--Semoga bermanfaat guys 😁👌------",/id/resep/3889033-spaghetti-sarden-homemade-sederhana-ala-anto
Sop Tulang Sapi With Sayuran,500 gr Tulang Sapi--1 Buah Wortel--2 Buah Oyong/ Gambas--4 Buah Buncis--2 Lembar Sawi Putih--2 Batang Daun Bawang (Iris ± 1 cm)--1/2 Sdt Kayu manis--3 Buah Cengkeh--Secukupnya Garam--750 ml Air Putih--Secukupnya Gula Pasir--Bahan Bumbu Dihaluskan :--4 Siung Bawang Putih--1/2 Sdt Merica--1/4 Sdt Pala--,"Siapkan Semua Bahan SOP : Potong Wortel, Oyong/ Gambas, Sawi Putih, Tomat, Seledri dan Daun Bawang--Rebus tulang sapi sampai daging yang menempel empuk dengan memberi sedikit garam.--Giling bumbu yang dihaluskan sampai halus.--Panaskan minyak lalu tumis bumbu halus hingga harum, angkat.--Masukan tumisan bumbu halus, cengkeh, kayu manis kedalam panci rebusan tulang.--Tambahkan wortel, buncis, gula pasir dan garam, aduk rata. Masak wortel hingga lunak.--Tambahkan sawi putih, Daun Bawang, Seledri dan Oyong / Gambas, aduk rata, masak sampai matang. (uji rasa) angkat--SOP TULANG SAPI WITH SAYURAN siap dihidangkan. Selamat mencoba guys 😁👌--",/id/resep/3450456-sop-tulang-sapi-with-sayuran
Ikan Tongkol Bumbu Kuning,"1 kg ikan tongkol--I ikat Kacang panjang di potong2--Santan dari 1 butir kelapa,--Cabe rawit utuh segenggam atau sesuai selera--2 siung bawang merah di iris tipis--secukupnya Garam--1 bungkus Royco sapi--1 lembar daun kunyit--Bumbu halus:--2 siung Bawang putih--1 ruas jahe--3 ruas kunyit--","Tumis bawang merah hingga layu,kemudian masukkan bumbu halus... Tumis sampai harum--Masukkan santan, daun kunyit, cabe rawit utuh, garam, royco sapi. Aduk terus jangan sampai santan pecah--Setelah mendidih masukkan ikan tongkol..--Masukkan kacang panjang, tunggu hingga matang..--Nb. Masak dengan api sedang. Setelah ikan tongkolnya dimasukkan aduk sesekali saja agar ikan tidak hancur--",/id/resep/4351094-ikan-tongkol-bumbu-kuning
Kering tempe pedes manis,"1 papan tempe, potong tipis2--50 gr kacang tanah--2 lmbr daun jeruk--5 bh cabe merah besar, iris serong--sckp gula, garam--sckp kecap manis--bumbu halus :--6 siung bawang merah--3 siung bawang putih--10 bh cabe rawit--","Goreng tempe sampai kering, sisihkan. Goreng kacang tanah sampai matang, sisihkan--Tumis bumbu halus,irisan cabe merah besar dan daun jeruk hingga bumbu harum, tambahkan tempe dan kacang goreng aduk rata--Masukkan gula, garam dan kecap manis jangan lupa koreksi rasa. jika sudah tercampur dan rasanya pas silahkan di angkat--Kalo sudah dingin bisa di masukkan dalam toples yaa--",/id/resep/3981134-kering-tempe-pedes-manis
Telur Kacang Panjang sambel Kemangi,"5 butir telur rebus, goreng sebentar--1 ikat kacang panjang--2 ikat daun kemangi--🍃bumbu halus--5 buah cabe rawit merah--5 buah cabe merah keriting--1 buah tomat--5 siung bawang merah--3 siung bawang putih--secukupnya garam--kaldu bubuk--minyak goreng secukupnya utk menumis--","Tumis bumbu halus hingga harum, masukkan kacang panjang, tumis hingga layu lalu masukkan telur yg sdh digoreng dan kemangi, aduk rata, tambahkan garam dan kaldu bubuk, tes rasa--",/id/resep/3944575-telur-kacang-panjang-sambel-kemangi
Peyek udang ala warung Padang,1/4 kg udang--5 sdm tepung beras--1 sdm tepung terigu--2 sdm tepung maizena--2 siung bawang merah--2 siung bawang putih--5 cabe rawit--3 lbr daun jeruk--1 lbr daun kunyit--Secukupnya lada bubuk--Secukupnya ketumbar bubuk--Secukupnya kunyit bubuk--Secukupnya garam--Secukupnya air--,"Haluskan bawang, cabe, campurkan bumbu dan tepung, air. iris halus daun jeruk & daun kunyit, campurkan dalam adonan dan masukkan udang--Goreng satu per satu sampai keemasan--",/id/resep/4259748-peyek-udang-ala-warung-padang
Orak arik brokoli sosis telur,1 bonggol brokoli--1 butir telur--1 buah sosis--1/2 gelas air--..--bumbu--sejumput garam--sejumput gula--penyedap makanan (royco)--lada bubuk--2 siung bawang putih--2 siung bawang merah--1 potong bawang bombay--5 buah cabe merah (selera)--,"Persiapan, potong brokoli kecil2 lalu cuci dan rendam sebentar dg garam sedikit, agar mati kalau ada uletnya.--Kocok telur dengan sedikit garam/royco.--Iris bawang bombay, bawang putih, bawang merah, cabe, tumis dengan sedikit minyak.--Masukkan telur, di orak arik, jangan lama2 jangan sampai mateng, langsung masukkan brokoli, di orak arik agar brokoli dan telor menyatu.--Tambahkan sedikit air, garam gula royco lada, sreng sreng, terakhir masukkan sosis nya.--Tetap dengan api kecil tunggu hingga brokolinya empuk / air nya mau habis.--",/id/resep/4398274-orak-arik-brokoli-sosis-telur
Toping mie ayam,"1/2 kg Dada ayam--7 buah bawang merah--6 buah bawang putih--2 buah kemiri--1 ruas jahe--1 ruas laos--1 ruas kunyit--2 buah batang sereh--1 lembar daun salam--gula, merica, garam secukupnya,--2 batang daun bawang--secukupnya minyak goreng--secukupnya kecap manis--","Rebus ayam hingga lunak, angkat tiriskan tunggu dingin. Potong dadu.--Haluskan bawang merah, putih, jahe, kunyit, kemiri. Tumis hingga harum, masukkan sereh, laos geprek dan daun salam.--Tambahkan sedikit air kaldu, masukkan potongan ayam.--Tambahkan garam, merica, gula, kecap manis sesuai selera. Masukan daun bawang. Didihkan hingga bumbu meresap. Sajikan ❤️--",/id/resep/4338642-toping-mie-ayam
Simple Spicy Beef Curry -keto #ketopad,200 gr daging sapi--300 gr lemak sapi--1 bungkus bumbu kari instant merk ‘Bamboe’--1 sdt himalayan salt--Secukupnya bawang goreng--Secukupnya irisan cabe rawit--1 sdm cabai bubuk--,"Rebus daging sapi hingga empuk jangan buang air rebusannya, sisihkan--Di panci berbeda rebus lemak sapi kemudian buang air rebusannya berkali-kali hingga benar2 sudah tak ada aroma bau sapi nya, tiriskan, cuci dengan air bersih, tiriskan kembali--Di panci habis merebus daging tadi beserta kaldunya, tambahkan secukupnya air, masukkan lemak sapi kedalamnya, tambahkan air bila perlu hingga merendam seluruh daging dan lemak--Masukkan bumbu kari instant, cabe bubuk, irisan cabe rawit, dan santan, lalu masukkan garam, aduk rata, cicipi rasanya, bila kurang asin, tambahkan lagi garamnya--Masak diatas api kecil sampai mendididih, biarkan mendidih hingga 5 menit, matikan api, taburi dengan bawang goreng--",/id/resep/3659624-simple-spicy-beef-curry-keto-ketopad
Ayam suwir,1 kg dada ayam--7 siung bawang merah--4 siung bawang putih--1 ruas jahe--1/2 ons cabe--1 ruas kelingking kunyit--1 ruas ibu jari lengkuas--2 sdt garam--1/2 ruas kelingking kencur--1 sdt gusir/Gula merah--1/2 sdt penyedap optional--2 Batang serai--2 lembar daun jeruk--,"Rebus ayam, setelah matang suwir suwir ayam--Haluskan semua bumbu, kecuali daun jeruk dan serai--Tumis bumbu halus hingga harum, kasih air sedikit, masukan ayam yg sudah disuir--Tunggu air sat sehingga bumbu meresap, jangan lupa serai dan daun jeruknya ya koreksi rasa dan angkat..--",/id/resep/4357257-ayam-suwir
Sop tulang sumsum kambing,1 kg tulang sumsum kambing--2 btg sereh--secukupnya garam--sedikit penyedap--1 bks lada bubuk--10 siung bawang merah iris tipis lalu goreng--bumbu halus :--8 siung bawang putih--2 ruas jahe--5 buah cengkeh--3/4 biji pala bulat--pelengkap :--1 buah wortel--1 buah tomat--1 batang daun bawang--sesuai selera sambel goang--,"Rebus daging kambing selama 2 jam.--Buang air rebusan. ganti air yg baru, kemudian rebus sampai mendidih.--Masukan sereh, tutup panci.--Tumis bumbu halus dampai wangi.--Tuang bumbu yg sudah ditumis kedalam panci. tambahkan lada garam serta penyedap.--Masukan wortel.biarkan wortel empuk.--Masukan tomat, daun bawang dan bawang merah yg sdh goreng--Koreksi rasa. matikan dan siap dihidangkan selagi hangaaaaaat 😊😊😊--Resep sambal goang hanya cabe rawit setan 25 buah. diulek.. tambahkan garam dan perasan jeruk limo. siram dengan 1 sedok makan minyak panas 😊--Selamat mncobaaaa--",/id/resep/2562542-sop-tulang-sumsum-kambing
